DateTime,Bus,Power,Temperature,Voltage,Current
2023-01-01 03:04:00,Bus 0,-577.7369309999995,24.963606260122543,227.763,-1.565
2023-01-01 03:04:00,Bus 4,0.0,25.0,228.384,0.0
2023-01-01 03:04:00,Bus 5,-308.70049199999994,24.96529480233521,232.77,-0.996
2023-01-01 03:04:00,Bus 2,-916.37,24.849698254888008,230.53,-1.892
2023-01-01 03:05:00,Bus 2,-992.192,24.97917472176597,230.513,-2.049
2023-01-01 03:05:00,Bus 1,982.968144,25.07596963410245,228.855,2.38
2023-01-01 03:05:00,Bus 3,621.7201630000001,25.0135328891717,234.174,1.481
2023-01-01 03:05:00,Bus 5,-567.8350439999999,24.983568316722565,232.789,-1.834
2023-01-01 03:05:00,Bus 0,-44.66126300000042,24.996671701807635,227.746,-0.121
2023-01-01 03:05:00,Bus 4,0.0,25.0,228.369,0.0
2023-01-01 03:06:00,Bus 4,0.0,25.0,228.355,0.0
2023-01-01 03:06:00,Bus 5,-63.93784900000003,24.99603743890485,232.808,-0.207
2023-01-01 03:06:00,Bus 3,1227.956178,25.03300069263339,234.17,2.926
2023-01-01 03:06:00,Bus 2,-703.314,24.969844266443808,230.497,-1.452
2023-01-01 03:06:00,Bus 1,1226.036435,25.042142741911807,228.864,2.962
2023-01-01 03:06:00,Bus 0,-1686.7407640000006,24.954533242991992,227.729,-4.585
2023-01-01 03:07:00,Bus 1,1153.531458,25.071870269403192,228.873,2.782
2023-01-01 03:07:00,Bus 2,-451.3152,24.99052499085856,230.48,-0.932
2023-01-01 03:07:00,Bus 3,1315.045133,25.02657553464996,234.165,3.134
2023-01-01 03:07:00,Bus 5,-141.20708700000006,24.980854148124777,232.827,-0.457
2023-01-01 03:07:00,Bus 0,-1876.054304,24.889027761461914,227.713,-5.1
2023-01-01 03:07:00,Bus 4,0.0,25.0,228.341,0.0
2023-01-01 03:08:00,Bus 4,0.0,25.0,228.326,0.0
2023-01-01 03:08:00,Bus 1,1157.9641680000002,25.212499258512505,228.883,2.788
2023-01-01 03:08:00,Bus 3,876.9412280000001,25.02217221631756,234.161,2.09
2023-01-01 03:08:00,Bus 5,-265.36013799999995,24.988724300651544,232.846,-0.859
2023-01-01 03:08:00,Bus 0,-975.357258,24.93446026144558,227.696,-2.656
2023-01-01 03:08:00,Bus 2,-794.1880000000001,24.97068511514375,230.463,-1.644
2023-01-01 03:09:00,Bus 4,0.0,25.0,228.312,0.0
2023-01-01 03:09:00,Bus 0,-463.60340700000006,24.98345078598277,227.679,-1.262
2023-01-01 03:09:00,Bus 5,-437.28502,24.95289198448614,232.865,-1.418
2023-01-01 03:09:00,Bus 2,-682.8095999999999,24.92057839185776,230.447,-1.413
2023-01-01 03:09:00,Bus 3,1013.8022770000002,25.076320659409404,234.156,2.416
2023-01-01 03:09:00,Bus 1,569.8957499999999,25.030966907657863,228.892,1.367
2023-01-01 03:10:00,Bus 0,-1389.3621869999995,24.83877081615383,227.663,-3.79
2023-01-01 03:10:00,Bus 2,-877.606,24.927850717642173,230.43,-1.817
2023-01-01 03:10:00,Bus 3,1368.20047,25.0671418068841,234.152,3.261
2023-01-01 03:10:00,Bus 5,-68.82309900000001,24.98785689100387,232.884,-0.223
2023-01-01 03:10:00,Bus 1,967.590816,25.1032284464738,228.901,2.316
2023-01-01 03:10:00,Bus 4,0.0,25.0,228.297,0.0
2023-01-01 03:11:00,Bus 0,-1529.7922590000005,24.950818836020595,227.646,-4.173
2023-01-01 03:11:00,Bus 2,-613.1216000000001,24.958115070833188,230.414,-1.269
2023-01-01 03:11:00,Bus 1,814.4389649999999,25.05379599382268,228.911,1.946
2023-01-01 03:11:00,Bus 3,1487.092992,25.033937187211684,234.148,3.544
2023-01-01 03:11:00,Bus 5,-158.618098,24.95975971497756,232.903,-0.516
2023-01-01 03:11:00,Bus 4,0.0,25.0,228.283,0.0
2023-01-01 03:12:00,Bus 1,668.575791,25.02350690991064,228.92,1.595
2023-01-01 03:12:00,Bus 0,-879.1816099999996,24.945729579178924,227.629,-2.402
2023-01-01 03:12:00,Bus 3,1160.6256209999997,25.117596729512453,234.143,2.766
2023-01-01 03:12:00,Bus 2,-766.9463999999999,24.97176950795279,230.397,-1.588
2023-01-01 03:12:00,Bus 4,0.0,25.0,228.268,0.0
2023-01-01 03:12:00,Bus 5,-183.073402,24.984181428943096,232.921,-0.596
2023-01-01 03:13:00,Bus 5,-483.2457920000001,24.96917501161957,232.94,-1.575
2023-01-01 03:13:00,Bus 0,-1020.3591469999996,24.921889710041008,227.613,-2.793
2023-01-01 03:13:00,Bus 2,-636.1064,24.98064585431462,230.38,-1.317
2023-01-01 03:13:00,Bus 1,747.51312,25.03561601400356,228.929,1.78
2023-01-01 03:13:00,Bus 3,1392.198219,25.080885295044144,234.139,3.318
2023-01-01 03:13:00,Bus 4,0.0,25.0,228.254,0.0
2023-01-01 03:14:00,Bus 4,0.0,25.0,228.239,0.0
2023-01-01 03:14:00,Bus 0,-1344.1261949999998,24.92769080176242,227.596,-3.679
2023-01-01 03:14:00,Bus 1,1059.915454,25.077882522245744,228.939,2.519
2023-01-01 03:14:00,Bus 5,-200.9894850000001,24.97633542375254,232.959,-0.656
2023-01-01 03:14:00,Bus 2,-975.9996,24.96556538683149,230.364,-2.021
2023-01-01 03:14:00,Bus 3,1461.199826,25.04176901664025,234.135,3.482
2023-01-01 03:15:00,Bus 3,1208.1018709999998,25.077354086275104,234.13,2.879
2023-01-01 03:15:00,Bus 4,0.0,25.0,228.225,0.0
2023-01-01 03:15:00,Bus 0,-670.8355749999996,24.95835668957013,227.579,-1.839
2023-01-01 03:15:00,Bus 1,625.988286,25.11127144171156,228.948,1.482
2023-01-01 03:15:00,Bus 5,-209.11058200000008,24.98753792899988,232.978,-0.683
2023-01-01 03:15:00,Bus 2,-954.144,24.943891019039366,230.347,-1.976
2023-01-01 03:16:00,Bus 3,914.9926320000002,25.03445312696584,234.126,2.181
2023-01-01 03:16:00,Bus 2,-570.6664,24.95497653644632,230.331,-1.182
2023-01-01 03:16:00,Bus 0,-925.3648900000004,24.967183602614764,227.563,-2.537
2023-01-01 03:16:00,Bus 1,873.059926,25.033444716402897,228.957,2.063
2023-01-01 03:16:00,Bus 4,0.0,25.0,228.21,0.0
2023-01-01 03:16:00,Bus 5,-292.0212679999999,24.96164686740845,232.997,-0.955
2023-01-01 03:17:00,Bus 3,1196.465922,25.05183486858936,234.122,2.852
